t_h,C_central_ng_mL
25.08542713567839,4409.443961865623
25.20603015075377,4609.255322401944
25.326633165829147,4778.116999284526
25.44723618090452,4919.341637920116
25.5678391959799,5035.904762317623
25.688442211055275,5130.478785550169
25.809045226130653,5205.463594395064
25.92964824120603,5263.014053136118
26.050251256281406,5305.064736779698
26.170854271356784,5333.352172691966
26.29145728643216,5349.434841566719
26.412060301507537,5354.711163365797
26.532663316582916,5350.435671151671
26.65326633165829,5337.733555298265
26.77386934673367,5317.613742191558
26.894472361809044,5290.980655039019
27.015075376884422,5258.644789359408
27.1356783919598,5221.332222735241
27.256281407035175,5179.693166061995
27.376884422110553,5134.309652797324
27.49748743718593,5085.702453050682
27.618090452261306,5034.337290582618
27.738693467336685,4980.630432921789
27.85929648241206,4924.953717738085
27.979899497487438,4867.639072252332
28.100502512562812,4808.9825767454795
28.22110552763819,4749.248118088179
28.34170854271357,4688.670674587533
28.462311557788944,4627.459269289204
28.582914572864322,4565.79962513328
28.7035175879397,4503.856551999087
28.824120603015075,4441.77609264949
28.944723618090453,4379.68745186526
29.065326633165828,4317.704730613976
29.185929648241206,4255.928484897996
29.30653266331658,4194.447126947918
29.42713567839196,4133.338184648605
29.547738693467338,4072.669433485155
29.668341708542712,4012.499913857117
29.78894472361809,3952.8808453154547
29.90954773869347,3893.8564481130234
30.030150753768844,3835.464681412834
30.150753768844222,3777.7379065572927
30.271356783919597,3720.7034829552763
30.391959798994975,3664.3843033827034
30.51256281407035,3608.7992748079146
30.633165829145728,3553.9637502374762
30.753768844221106,3499.8899165245934
30.87437185929648,3446.5871425844007
30.99497487437186,3394.0622920127353
31.115577889447238,3342.320003702426
31.236180904522612,3291.362943689002
31.35678391959799,3241.192031132146
31.477386934673365,3191.8066410464553
31.597989949748744,3143.2047861316146
31.71859296482412,3095.3832798154426
31.839195979899497,3048.337882410148
31.959798994974875,3002.063432090746
32.08040201005025,2956.5539622322813
32.201005025125625,2911.80280648763
32.321608040201006,2867.802692848413
32.44221105527638,2824.5458278062456
32.562814070351756,2782.023971618905
32.68341708542714,2740.228505584761
32.80402010050251,2699.150492137649
32.92462311557789,2658.7807284924747
33.04522613065326,2619.1097944981843
33.165829145728644,2580.12809528847
33.28643216080402,2541.8258992610017
33.4070351758794,2504.1933718624
33.527638190954775,2467.220605608032
33.64824120603015,2430.8976467223006
33.768844221105525,2395.214518746237
33.88944723618091,2360.161243424099
34.01005025125628,2325.727859149219
34.130653266331656,2291.9044372209605
34.25125628140704,2258.681096139257
34.37185929648241,2226.0480141402113
34.49246231155779,2193.9954401556643
34.61306532663316,2162.5137033611554
34.733668341708544,2131.5932214599875
34.85427135678392,2101.2245078361693
34.97487437185929,2071.398177695502
35.095477386934675,2042.1049533020116
35.21608040201005,2013.3356684058458
35.336683417085425,1985.081271948494
35.4572864321608,1957.3328311254488
35.57788944723618,1930.0815338736193
35.698492462311556,1903.3186908472574
35.81909547738694,1877.0357369385197
35.93969849246231,1851.2242323929747
36.06030150753769,1825.875863564989
36.18090452261306,1800.9824433537474
36.301507537688444,1776.5359113579095
36.42211055276382,1752.528333781774
36.54271356783919,1728.9519031199143
36.663316582914575,1705.7989376457424
36.78391959798995,1683.0618807331455
36.904522613065325,1660.733300028953
37.0251256281407,1638.8058864948393
37.14572864321608,1617.2724533286982
37.266331658291456,1596.1259348019073
37.38693467336684,1575.3593850074215
37.50753768844221,1554.9659765227975
37.62814070351759,1534.9389990254062
37.74874371859296,1515.2718578677502
37.86934673366834,1495.9580725728545
37.98994974874372,1476.9912753230967
38.11055276381909,1458.3652094389163
38.231155778894475,1440.073727761462
38.35175879396985,1422.1107911152837
38.472361809045225,1404.470466697719
38.5929648241206,1387.1469264381144
38.71356783919598,1370.1344454721852
38.834170854271356,1353.427400421704
38.95477386934673,1337.0202679111892
39.07537688442211,1320.9076228541753
39.19597989949749,1305.0841369501484
39.31658291457286,1289.544577041245
39.43718592964824,1274.2838035708498
39.55778894472362,1259.2967690166688
39.678391959798994,1244.5785163424468
39.798994974874375,1230.1241774680286
39.91959798994975,1215.9289717802446
40.040201005025125,1201.9882045659042
40.1608040201005,1188.2972656772502
40.281407035175874,1174.851627837191
40.402010050251256,1161.6468455334748
40.52261306532663,1148.6785531844612
40.64321608040201,1135.9424641802214
40.76381909547739,1123.4343691126285
40.88442211055276,1111.150134633426
41.00502512562814,1099.0857021718516
41.12562814070351,1087.2370862585142
41.246231155778894,1075.6003737790218
41.366834170854275,1064.171722173099
41.48743718592965,1052.9473583601139
41.608040201005025,1041.923577832901
41.7286432160804,1031.0967427611697
41.849246231155774,1020.4632813349319
41.969849246231156,1010.0196866205824
42.09045226130653,999.7625147951178
42.21105527638191,989.6883846463622
42.33165829145729,979.7939764290078
42.45226130653266,970.0760301025416
42.57286432160804,960.5313448637793
42.69346733668341,951.1567783209979
42.814070351758794,941.9492445246091
42.93467336683417,932.9057134383925
43.05527638190955,924.0232105350472
43.175879396984925,915.2988148871871
43.2964824120603,906.7296582110324
43.417085427135675,898.3129245345398
43.53768844221105,890.0458494126951
43.65829145728643,881.9257178881046
43.77889447236181,873.9498641257273
43.89949748743719,866.1156711269373
44.02010050251256,858.4205696611202
44.14070351758794,850.8620363946201
44.26130653266331,843.4375936728799
44.381909547738694,836.14480920706
44.50251256281407,828.9812954096901
44.62311557788945,821.9447072120992
44.743718592964825,815.0327418697169
44.8643216080402,808.2431384739043
44.984924623115575,801.5736782162974
45.10552763819095,795.0221820902416
45.22613065326633,788.586509960231
45.346733668341706,782.2645604996501
45.46733668341709,776.0542706584921
45.58793969849246,769.9536160696291
45.70854271356784,763.9606083505917
45.82914572864321,758.0732945442016
45.94974874371859,752.2897571122135
46.07035175879397,746.6081132543738
46.19095477386935,741.0265157847236
46.311557788944725,735.5431507574359
46.4321608040201,730.156236239887
46.552763819095475,724.8640223126582
46.67336683417085,719.6647909317378
46.79396984924623,714.5568553507472
46.914572864321606,709.5385611001742
47.03517587939699,704.608282902421
47.15577889447236,699.7644241567175
47.27638190954774,695.0054169391194
47.39698492462311,690.3297219829622
47.51758793969849,685.7358283621728
47.63819095477387,681.22225338868
47.75879396984925,676.7875407162691
47.879396984924625,672.4302599094755
48.0,668.1490064435841
48.0,668.1490064435841
48.120603015075375,1373.5751864277622
48.24120603015076,1995.1854724018942
48.36180904522613,2541.651101254238
48.482412060301506,3020.7659388797947
48.60301507537689,3439.5349574682987
48.72361809045226,3804.253733084401
48.84422110552764,4120.5799389460335
48.96482412060301,4393.597654752877
49.085427135678394,4627.875190966222
49.20603015075377,4827.5170986393805
49.32663316582914,4996.21093440694
49.447236180904525,5137.269314915055
49.5678391959799,5253.667736168855
49.688442211055275,5348.0785837872845
49.80904522613065,5422.901717565761
49.92964824120603,5480.291975254279
50.050251256281406,5522.183905768253
