t_h,C_central_ng_mL
56.80402010050251,12.92810295874525
56.92462311557789,12.832589095780776
57.04522613065326,12.737187951734713
57.165829145728644,12.6419402791323
57.28643216080402,12.546884039247901
57.4070351758794,12.45205455870175
57.527638190954775,12.357484699094822
57.64824120603015,12.26320499406466
57.768844221105525,12.1692437959703
57.88944723618091,12.075627405093583
58.01005025125628,11.982380190172773
58.130653266331656,11.889524711297073
58.25125628140704,11.797081821033972
58.37185929648241,11.705070775276
58.49246231155779,11.613509324534393
58.61306532663316,11.52241380750796
58.733668341708544,11.431799238178003
58.85427135678392,11.34167938259582
58.97487437185929,11.25206684050865
59.095477386934675,11.162973111261191
59.21608040201005,11.074408665574516
59.336683417085425,10.986383006739757
59.4572864321608,10.898904730033852
59.57788944723618,10.811981581189722
59.698492462311556,10.725620505615419
59.81909547738694,10.63982770202734
59.93969849246231,10.554608665902917
60.06030150753769,10.469968235478653
60.18090452261306,10.385910632880698
60.301507537688444,10.302439501830502
60.42211055276382,10.219557946604558
60.54271356783919,10.137268563827853
60.663316582914575,10.055573477335923
60.78391959798995,9.97447436708697
60.904522613065325,9.8939724983891
61.0251256281407,9.814068749495974
61.14572864321608,9.734763635596945
61.266331658291456,9.656057334529834
61.38693467336684,9.577949707472847
61.50753768844221,9.500440321395073
61.62814070351759,9.423528468349096
61.74874371859296,9.347213183965772
61.86934673366834,9.2714932658474
61.98994974874372,9.19636728890533
62.11055276381909,9.121833622129133
62.231155778894475,9.04789044217467
62.35175879396985,8.97453574766059
62.472361809045225,8.901767372033332
62.5929648241206,8.829582995252782
62.71356783919598,8.75798015593329
62.834170854271356,8.68695626119353
62.95477386934673,8.616508597469274
63.07537688442211,8.546634339466719
63.19597989949749,8.477330559188772
63.31658291457286,8.40859423446049
63.43718592964824,8.340422256311495
63.55778894472362,8.272811436896179
63.678391959798994,8.2057585158316
63.798994974874375,8.139260167096431
63.91959798994975,8.073313004908286
64.04020100502512,8.007913589387973
64.1608040201005,7.94305843214568
64.28140703517587,7.878744000940619
64.40201005025125,7.814966724774924
64.52261306532662,7.751722997969136
64.64321608040201,7.689009184508932
64.76381909547739,7.626821621866847
64.88442211055276,7.565156624534646
65.00502512562814,7.5040104876268465
65.12562814070351,7.443379489806654
65.2462311557789,7.383259896512779
65.36683417085428,7.323647962554305
65.48743718592965,7.264539934816077
65.60804020100502,7.205932054699263
65.7286432160804,7.1478205603045915
65.84924623115577,7.090201688709435
65.96984924623115,7.03307167778109
66.09045226130652,6.976426768185359
66.21105527638191,6.920263205001554
66.33165829145729,6.864577239383292
66.45226130653266,6.8093651300715745
66.57286432160804,6.7546231447236975
66.69346733668341,6.700347561310911
66.8140703517588,6.646534669213854
66.93467336683418,6.593180770442978
67.05527638190955,6.540282180603719
67.17587939698493,6.487835229895817
67.2964824120603,6.435836264006844
67.41708542713567,6.384281644900446
67.53768844221105,6.333167751634444
67.65829145728642,6.282490980994449
67.77889447236181,6.232247748205108
67.89949748743719,6.182434487468443
68.02010050251256,6.1330476525438264
68.14070351758794,6.084083717231181
68.26130653266331,6.03553917581912
68.3819095477387,5.987410543520677
68.50251256281408,5.939694356815862
68.62311557788945,5.892387173828746
68.74371859296483,5.845485574595985
68.8643216080402,5.798986161373849
